KernelName,GridSize,BlockSize,Comp_inst_kernel,avg_comp_lat,glob_inst_kernel,avg_glob_lat,avg_shar_lat,block_size,misc_inst_kernel,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,cache_penalty,Avg,Time,Regs,Loops
bfs,262144,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,65,104,39,5.0,982.3575331772053,19.0,425003285.0,21,200
bfs,524288,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,125,200,75,23.0,1904.7619047619048,20.0,806663275.0,21,200
bfs,1048576,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,245,392,147,90.0,187.78897451096623,36.0,1648809456.0,21,200
bfs,2097152,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,490,784,294,361.0,375.57794902193245,45.0,3168912943.0,21,200
bfs,64,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,5,8,3,1.0,2.250744047619048,32.0,41076689.0,21,200
bfs,128,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,5,8,3,1.0,4.501488095238096,32.0,41373425.0,21,200
bfs,256,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,5,8,3,1.0,9.002976190476192,33.0,43037277.0,21,200
bfs,512,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,5,8,3,1.0,18.005952380952383,33.0,43648807.0,21,200
bfs,1024,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,5,8,3,1.0,36.011904761904766,33.0,47143501.0,21,200
bfs,2048,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,5,8,3,1.0,36.011904761904766,35.0,51954509.0,21,200
bfs,4096,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,5,8,3,1.0,48.01587301587301,38.0,61925773.0,21,200
bfs,8192,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,5,8,3,1.0,57.61904761904762,37.0,79076432.0,21,200
bfs,16341,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,10,16,6,1.0,143.66956438337056,37.0,118960012.0,21,200
bfs,32768,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,20,32,12,1.0,288.09523809523813,37.0,164714495.0,21,200
bfs,65536,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,35,56,21,1.0,520.4301075268818,32.0,253866308.0,21,200
bfs,131072,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,65,104,39,5.0,982.3575331772053,18.0,437441105.0,21,200
bfs,262144,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,125,200,75,23.0,1904.7619047619048,18.0,806240822.0,21,200
bfs,524288,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,245,392,147,90.0,187.78897451096623,34.0,1619660423.0,21,200
bfs,1048576,16,35,75.14285714285714,11,494.3636363636364, NaN,16,1,490,784,294,361.0,375.57794902193245,44.0,3264344755.0,21,200
bfs,32,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,5,8,3,1.0,2.250744047619048,28.0,41060246.0,21,200
bfs,64,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,5,8,3,1.0,4.501488095238096,28.0,41687276.0,21,200
bfs,128,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,5,8,3,1.0,9.002976190476192,29.0,44275958.0,21,200
bfs,256,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,5,8,3,1.0,18.005952380952383,29.0,43630984.0,21,200
bfs,512,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,5,8,3,1.0,36.011904761904766,31.0,47489475.0,21,200
bfs,1024,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,5,8,3,1.0,36.011904761904766,35.0,51974376.0,21,200
bfs,2048,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,5,8,3,1.0,48.01587301587301,38.0,59510812.0,21,200
bfs,4096,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,5,8,3,1.0,57.61904761904762,37.0,79402313.0,21,200
bfs,8171,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,10,16,6,1.0,143.67835635230657,37.0,118826018.0,21,200
bfs,16384,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,20,32,12,1.0,288.09523809523813,37.0,164015577.0,21,200
bfs,32768,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,35,56,21,1.0,520.4301075268818,28.0,252559214.0,21,200
bfs,65536,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,65,104,39,5.0,982.3575331772053,17.0,424190717.0,21,200
bfs,131072,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,125,200,75,23.0,1904.7619047619048,19.0,806218272.0,21,200
bfs,262144,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,245,392,147,90.0,187.78897451096623,36.0,1619488185.0,21,200
bfs,524288,32,35,75.14285714285714,11,494.3636363636364, NaN,32,1,490,784,294,361.0,375.57794902193245,44.0,3524077122.0,21,200
bfs,8,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,5,8,3,1.0,2.250744047619048,24.0,40432660.0,21,200
bfs,16,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,5,8,3,1.0,4.501488095238096,24.0,40991475.0,21,200
bfs,32,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,5,8,3,1.0,9.002976190476192,24.0,42105638.0,21,200
bfs,64,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,5,8,3,1.0,18.005952380952383,24.0,43025432.0,21,200
bfs,128,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,5,8,3,1.0,36.011904761904766,28.0,45380019.0,21,200
bfs,256,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,5,8,3,1.0,36.011904761904766,34.0,49568869.0,21,200
bfs,512,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,5,8,3,1.0,48.01587301587301,36.0,59128580.0,21,200
bfs,1024,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,5,8,3,1.0,57.61904761904762,36.0,77859335.0,21,200
bfs,2043,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,10,16,6,1.0,143.69594029017856,36.0,116247276.0,21,200
bfs,4096,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,15,24,9,1.0,216.07142857142856,36.0,164126680.0,21,200
bfs,8192,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,35,56,21,1.0,520.4301075268818,36.0,249407627.0,21,200
bfs,16384,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,65,104,39,5.0,982.3575331772053,17.0,425933139.0,21,200
bfs,32768,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,125,200,75,23.0,1904.7619047619048,21.0,804362335.0,21,200
bfs,65536,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,245,392,147,90.0,187.78897451096623,33.0,1635159228.0,21,200
bfs,131072,128,35,75.14285714285714,11,494.3636363636364, NaN,128,1,490,784,294,361.0,375.57794902193245,43.0,3220702971.0,21,200
bfs,4,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,5,8,3,1.0,2.250744047619048,22.0,41942428.0,21,200
bfs,8,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,5,8,3,1.0,4.501488095238096,22.0,40652294.0,21,200
bfs,16,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,5,8,3,1.0,9.002976190476192,22.0,41910358.0,21,200
bfs,32,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,5,8,3,1.0,18.005952380952383,24.0,42971503.0,21,200
bfs,64,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,5,8,3,1.0,36.011904761904766,28.0,45401944.0,21,200
bfs,128,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,5,8,3,1.0,36.011904761904766,33.0,49737511.0,21,200
bfs,256,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,5,8,3,1.0,48.01587301587301,37.0,58967717.0,21,200
bfs,512,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,5,8,3,1.0,57.61904761904762,36.0,77925781.0,21,200
bfs,1022,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,10,16,6,1.0,143.76627604166669,36.0,116223937.0,21,200
bfs,2048,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,15,24,9,1.0,216.07142857142856,36.0,161483879.0,21,200
bfs,4096,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,30,48,18,1.0,446.08294930875576,36.0,252227060.0,21,200
bfs,8192,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,65,104,39,5.0,982.3575331772053,18.0,423126026.0,21,200
bfs,16384,256,35,75.14285714285714,11,494.3636363636364, NaN,256,1,125,200,75,23.0,1904.7619047619048,18.0,809260584.0,21,200
