Sr No.,Benchmark,Kernel Name,grid_size,block_size,Total Threads,reg_thread,shmem_block,comp_inst_kernel,comp_inst_sim,comp_lat_sim,avg_comp_lat,glob_inst_kernel,glob_inst_sim,glob_lat_sim,avg_glob_lat,shar_inst_kernel,shar_inst_sim,shar_lat_sim,avg_shar_lat,misc_inst_kernel,misc_inst_sim,misc_lat_sim,avg_misc_lat,total_inst,branch,glob_load_sim,glob_store_sim,inst_issue_cycles,sm_active,waves,occupancy,wtotal,Global_Throughput,cache_penalty,sh_penalty,sh_throughput,n_warps,glb_penalty,Power
96,Gaussian,GaussF2_2048,16384,256,4194304,14,0,39,3476,113602,32.68181818,13,474,272123,574.0991561,0,0,0,0,4,11692,116920,10,15642,158,316,158,1001088,256,1261,1,121,10401.7088,28786.5653,0,0,512,496969.9139,118.50034
22,Gaussian,GaussF2_2048,65536,64,4194304,14,0,39,3476,113602,32.68181818,13,474,272123,574.0991561,0,0,0,0,4,11692,116920,10,15642,158,316,158,1001088,64,5042,0.5,121,10401.7088,28786.5653,0,0,2048,496969.9139,118.17858
59,Gaussian,GaussF2_2048,29241,144,4210704,14,0,39,6201,66780,10.76923077,13,1749,1004100,574.0994854,0,0,0,0,4,19875,198750,10,27825,477,954,318,1787763,144,2250,0.94,122,26843.5381,105760.115,0,0,913.7813,713317.8039,111.12862
42,Gaussian,GaussF2_2048,7396,576,4260096,14,0,39,6240,67200,10.76923077,13,1760,1010416,574.1,0,0,0,0,4,20000,200000,10,28000,480,960,320,1820109,576,569,0.84,123,26966.819,106798.3527,0,0,231.125,722922.9166,104.36029
109,Gaussian,GaussF2_4096,16384,1024,16777216,14,0,39,24609,265020,10.76923077,13,6941,3984828,574.0999856,0,0,0,0,4,78875,788750,10,110425,1893,3786,1262,28268800,1024,1261,1,482,62058.4938,423284.634,0,0,512,4878830.323,116.7362
97,Gaussian,GaussF2_4096,65536,256,16777216,14,0,39,24609,265020,10.76923077,13,6941,3984828,574.0999856,0,0,0,0,4,78875,788750,10,110425,1893,3786,1262,28268800,256,5042,1,482,62058.4938,423284.634,0,0,2048,4878830.323,118.711
23,Gaussian,GaussF2_4096,262144,64,16777216,14,0,39,24609,265020,10.76923077,13,6941,3984828,574.0999856,0,0,0,0,4,78875,788750,10,110425,1893,3786,1262,28268800,64,20165,0.5,482,62058.4938,423284.634,0,0,8192,4878830.323,118.716
43,Gaussian,GaussF2_4096,29241,576,16842816,14,0,39,6201,66780,10.76923077,13,1749,1004100,574.0994854,0,0,0,0,4,19875,198750,10,27825,477,954,318,7151052,576,2250,0.84,484,26843.5381,106634.1655,0,0,913.7813,2853271.216,104.76808
60,Gaussian,GaussF2_4096,116964,144,16842816,14,0,39,24687,265860,10.76923077,13,6963,377458,54.20910527,0,0,0,0,4,79125,791250,10,110775,1899,3798,1266,28469283,144,8998,0.94,484,62139.8114,40085.568,0,0,3655.125,4907038.519,111.60028
705,GRU,GPU_forward_pass_gru,1,100,100,38,400,145,,,#DIV/0!,71,,,#DIV/0!,10,,0,#DIV/0!,2,,0,#DIV/0!,0,,,,0,100,1,0.75,1,3054.552,#DIV/0!,0,0,0.0313,0,54.94328
867,GRU,GPU_forward_pass_gru,4,100,400,38,400,145,,,#DIV/0!,71,,,#DIV/0!,10,,0,#DIV/0!,2,,0,#DIV/0!,0,,,,0,100,1,0.75,1,3054.552,#DIV/0!,0,0,0.125,0,60.10936
868,GRU,GPU_forward_pass_gru,16,100,1600,38,400,145,,,#DIV/0!,71,,,#DIV/0!,10,,0,#DIV/0!,2,,0,#DIV/0!,0,,,,0,100,2,0.75,1,3054.552,#DIV/0!,0,0,0.5,0,74.82162
870,GRU,GPU_forward_pass_gru,32,100,3200,38,400,145,,,#DIV/0!,71,,,#DIV/0!,10,,0,#DIV/0!,2,,0,#DIV/0!,0,,,,0,100,3,0.75,1,3054.552,#DIV/0!,0,0,1,0,79.33581
869,GRU,GPU_forward_pass_gru,64,100,6400,38,400,145,,,#DIV/0!,71,,,#DIV/0!,10,,0,#DIV/0!,2,,0,#DIV/0!,0,,,,0,100,5,0.75,1,3054.552,#DIV/0!,0,0,2,0,88.62757
696,Heartwall,heartwall,34,512,17408,32,11872.256,111,3846,48075,12.5,876,734,245824,334.9100817,94,39,1404,36,9,3786,37860,10,8405,115,448,286,2233,512,3,1,2,14127.0725,6529.7,8444.5099,444.1926,1.0625,2360.26,93.6418
29,Histogram,histogram256Kerne,240,192,46080,17,6144,63,1066,9950,9.333958724,5,92,29029,315.5326087,6,646,23256,36,10,588,5880,10,2392,8,22,22,1682,192,19,0.75,2,4539.3037,2041.1016,22447.0623,7326.8577,7.5,2433.2585,94.5447
16,Histogram,histogram64Kernel,4370,64,279680,17,4096,231,11781,115500,9.803921569,5,132,46828,354.7575758,80,2640,95040,36,8,12056,120560,10,26609,33,121,11,113556,64,337,0.38,9,5175.8105,4440.9366,138125.5589,29534.0885,136.5625,18564.2458,103.1744
110,Histogram,mergeHistogram256Kernel,256,256,65536,15,1024,39,357,3558,9.966386555,5,174,55471,318.7988506,1020,1020,36720,36,30,516,5160,10,2067,33,33,3,2067,256,20,1,3,5838.3202,3698.0667,32007.2228,11538.8995,8,5093.134,54.732
24,Histogram,mergeHistogram64,256,64,16384,15,1024,39,119,1186,9.966386555,5,24,7920,330,17,257,9252,36,30,172,1720,10,572,11,11,1,143,64,20,0.5,2,3444.6935,198,7959.76,2922.7076,8,301.4306,63.0459
698,Hotspot,calculate_temp,361,1024,369664,36,12288,9,1694,28392,16.76033058,121,42,15534,369.8571429,16,112,4032,36,8,5936,59360,10,7784,140,28,14,43907,1024,28,1,12,3735.991,1460.3578,179412.1791,1274.9864,11.2813,10809.657,81.40057
700,Hotspot,calculate_temp,676,576,389376,36,12288,9,1815,30420,16.76033058,121,45,16792,373.1555556,16,120,4320,36,8,6360,63600,10,8340,150,30,15,49551,576,52,1,12,3784.4318,1662.8016,188989.6238,1365.9813,21.125,12038.0004,87.87888
697,Hotspot,calculate_temp,1849,256,473344,36,12288,121,2178,36504,16.76033058,16,54,20912,387.2592593,8,144,5184,36,21,7632,76320,10,10008,180,36,18,72284,256,143,1,15,3929.5685,2013.8692,229782.9027,1638.9056,57.7813,16914.4482,94.50677
30,Hotspot,calculate_temp,1849,256,473344,34,3072,121,2178,36504,16.76033058,16,54,20912,387.2592593,8,144,5184,36,21,7632,76320,10,10008,180,36,18,72284,256,143,0.75,15,3929.5685,2013.8692,229782.9027,1638.9056,57.7813,16914.4482,76.009
699,Hotspot,calculate_temp,16384,64,16384,36,12288,9,4840,81120,16.76033058,5,120,57033,475.275,257,320,11520,36,30,16960,169600,10,22240,400,80,40,5560,64,1261,1,2,4985.4287,91252.8,509646.4685,3637.585,512,65632.3967,102.28498
113,K means,KmeansInvert,841,256,215296,18,0,19,2328,21424,9.202749141,6,560,192610,343.9464286,0,0,0,0,6,568,5680,10,3456,24,280,280,11354,256,65,1,7,11656.8944,18078.6842,0,0,26.2813,26915.4475,108.07326
115,K means,KmeansInvert,1936,256,495616,18,0,19,5529,50882,9.202749141,6,1330,520048,391.0135338,0,0,0,0,6,1349,13490,10,8208,57,665,665,62073,256,149,1,15,21925.5267,52438.1733,0,0,60.5,78206.8042,108.266
116,K means,KmeansInvert,3249,256,831744,18,0,19,9312,85696,9.202749141,6,2240,1002287,447.4495536,0,0,0,0,6,2272,22720,10,13824,96,1120,1120,175446,256,250,1,25,32073.9796,101763.452,0,0,101.5313,151074.7361,110.53
117,K means,KmeansPoint,841,256,215296,18,0,43,2520,22592,8.965079365,6,568,195362,343.9471831,0,0,0,0,6,1816,18160,10,4904,48,0,0,16110,256,65,1,7,11772.4889,18336.9913,0,0,26.2813,27031.8946,109.666
112,K means,KmeansPoint,1936,256,495616,18,0,43,5985,53656,8.965079365,5,1349,527477,391.0133432,0,0,0,0,12,4313,43130,10,11647,114,0,19,88080,256,149,1,15,22158.187,53187.2642,0,0,60.5,78491.1444,103.6195
118,K means,KmeansPoint,3249,256,831744,18,0,43,10080,90368,8.965079365,5,2272,1016605,447.4493838,0,0,0,0,12,7264,72640,10,19616,192,0,32,248955,256,250,1,25,32396.2135,103217.1764,0,0,101.5313,151708.7913,110.795
871,LSTM,ExecuteLSTM,1,10,10,60,800,427,3427,30210,8.815290341,48,2036,448495.7808,220.2828,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,1,10,1,0.25,1,29967.1858,13.687,2.2902,5733.2318,0.0313,73.485,54.05985
872,LSTM,ExecuteLSTM,2,10,20,60,800,427,3427,30210,8.815290341,48,2036,449071.5616,220.5656,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,2,10,1,0.25,1,29967.1858,27.4092,4.5803,5733.2318,0.0625,73.485,54.26277
878,LSTM,ExecuteLSTM,2,16,32,60,800,427,3427,30210,8.815290341,48,2036,449762.4986,220.90496,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,4,16,1,0.25,1,29967.1858,43.9221,7.3285,5733.2318,0.0625,73.485,54.4345
873,LSTM,ExecuteLSTM,4,10,40,60,800,427,3427,30210,8.815290341,48,2036,450223.1232,221.1312,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,4,10,1,0.25,1,29967.1858,54.9589,9.1606,5733.2318,0.125,73.485,55.0463
879,LSTM,ExecuteLSTM,2,32,64,60,800,427,3427,30210,8.815290341,48,2036,451604.9971,221.80992,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,7,32,1,0.25,1,29967.1858,88.2041,14.657,5733.2318,0.0625,73.485,54.83459
885,LSTM,ExecuteLSTM,4,16,64,60,800,427,3427,30210,8.815290341,48,2036,451604.9971,221.80992,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,7,16,1,0.25,1,29967.1858,88.2041,14.657,5733.2318,0.125,73.485,55.36217
874,LSTM,ExecuteLSTM,8,10,80,60,800,427,3427,30210,8.815290341,48,2036,452526.2464,222.2624,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,9,10,1,0.25,1,29967.1858,110.48,18.3213,5733.2318,0.25,73.485,56.42709
706,LSTM,ExecuteLSTM,1,100,100,60,800,427,3427,30210,8.815290341,48,2036,453677.808,222.828,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,11,100,1,0.5,1,29967.1858,138.4515,22.9016,5733.2318,0.0313,73.485,55.0718
880,LSTM,ExecuteLSTM,2,64,128,60,800,427,3427,30210,8.815290341,48,2036,455289.9942,223.61984,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,14,64,1,0.5,1,29967.1858,177.8477,29.314,5733.2318,0.0625,73.485,55.1496
884,LSTM,ExecuteLSTM,4,32,128,60,800,427,3427,30210,8.815290341,48,2036,455289.9942,223.61984,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,14,32,1,0.25,1,29967.1858,177.8477,29.314,5733.2318,0.125,73.485,55.583
886,LSTM,ExecuteLSTM,8,16,128,60,800,427,3427,30210,8.815290341,48,2036,455289.9942,223.61984,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,14,16,1,0.25,1,29967.1858,177.8477,29.314,5733.2318,0.25,73.485,56.74111
890,LSTM,ExecuteLSTM,16,10,160,60,800,427,3427,30210,8.815290341,48,2036,457132.4928,224.5248,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,18,10,2,0.25,1,29967.1858,223.2092,36.6425,5733.2318,0.5,73.485,59.15802
877,LSTM,ExecuteLSTM,2,100,200,60,800,427,3427,30210,8.815290341,48,2036,459435.616,225.656,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,22,100,1,0.5,1,29967.1858,280.4172,45.8031,5733.2318,0.0625,73.485,55.6365
881,LSTM,ExecuteLSTM,2,128,256,60,800,427,3427,30210,8.815290341,48,2036,462659.9885,227.23968,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,29,128,1,0.5,1,29967.1858,361.4531,58.628,5733.2318,0.0625,73.485,56.22103
883,LSTM,ExecuteLSTM,4,64,256,60,800,427,3427,30210,8.815290341,48,2036,462659.9885,227.23968,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,29,64,1,0.5,1,29967.1858,361.4531,58.628,5733.2318,0.125,73.485,55.88413
887,LSTM,ExecuteLSTM,8,32,256,60,800,427,3427,30210,8.815290341,48,2036,462659.9885,227.23968,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,29,32,1,0.25,1,29967.1858,361.4531,58.628,5733.2318,0.25,73.485,57.33554
891,LSTM,ExecuteLSTM,16,16,256,60,800,427,3427,30210,8.815290341,48,2036,462659.9885,227.23968,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,29,16,2,0.25,1,29967.1858,361.4531,58.628,5733.2318,0.5,73.485,59.64895
876,LSTM,ExecuteLSTM,4,100,400,60,800,427,3427,30210,8.815290341,48,2036,470951.232,231.312,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,45,100,1,0.5,1,29967.1858,574.8916,91.6063,5733.2318,0.125,73.485,57.67963
882,LSTM,ExecuteLSTM,4,128,512,60,800,427,3427,30210,8.815290341,48,2036,477399.977,234.47936,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,57,128,1,0.5,1,29967.1858,745.9375,117.256,5733.2318,0.125,146.9699,58.90923
888,LSTM,ExecuteLSTM,8,64,512,60,800,427,3427,30210,8.815290341,48,2036,477399.977,234.47936,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,57,64,1,0.5,1,29967.1858,745.9375,117.256,5733.2318,0.25,146.9699,59.18219
892,LSTM,ExecuteLSTM,16,32,512,60,800,427,3427,30210,8.815290341,48,2036,477399.977,234.47936,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,57,32,2,0.25,1,29967.1858,745.9375,117.256,5733.2318,0.5,146.9699,60.31087
875,LSTM,ExecuteLSTM,8,100,800,60,800,427,3427,30210,8.815290341,48,2036,493982.464,242.624,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,90,100,1,0.5,1,29967.1858,1206.0119,183.2125,5733.2318,0.25,146.9699,61.56513
889,LSTM,ExecuteLSTM,8,128,1024,60,800,427,3427,30210,8.815290341,48,2036,506879.9539,248.95872,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,115,128,1,0.5,1,29967.1858,1583.9999,234.5121,5733.2318,0.25,220.4549,63.85377
893,LSTM,ExecuteLSTM,16,64,1024,60,800,427,3427,30210,8.815290341,48,2036,506879.9539,248.95872,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,115,64,2,0.5,1,29967.1858,1583.9999,234.5121,5733.2318,0.5,220.4549,64.19446
894,LSTM,ExecuteLSTM,16,128,2048,60,800,427,3427,30210,8.815290341,48,2036,565839.9078,277.91744,5,505,18180,36,3,1389,13890,10,7357,23,2036,0,230,128,2,0.5,1,29967.1858,3536.4994,469.0241,5733.2318,0.5,367.4248,71.61192
6,LUD,LUDDiag,1,16,16,36,1024,176,356,3678,10.33146067,34,31,6834,220.4516129,22,62,2232,36,17,601,6010,10,1050,7,16,15,0,16,1,0.25,1,3558.1088,0.3337,3.6531,706.04,0.0313,9.4234,63.088
3,LUD,LUDDiag,1,32,32,52,4096,176,356,3678,10.33146067,34,31,6834,220.4516129,22,62,2232,36,17,601,6010,10,1050,7,16,15,1,32,1,0.19,1,3558.1088,0.6674,7.3061,706.04,0.0313,9.4234,62.96798
31,LUD,LUDint,31,256,7936,36,2048,52,52,498,9.576923077,34,114,33018,289.6315789,22,172,6192,36,17,164,1640,10,502,0,3,1,61,256,3,0.75,1,4890.0548,799.6547,3853.2444,1957.2028,0.9688,504.2986,77.5758
119,LUD,LUDint,225,256,57600,21,2048,52,156,1494,9.576923077,7,342,108575,317.4707602,32,516,18576,36,1,492,4920,10,1506,0,9,3,1324,256,18,1,3,8429.7647,6361.8164,28033.6495,5857.669,7.0313,6099.4705,66.97479
122,LUD,LUDint,576,256,147456,21,2048,52,312,2988,9.576923077,7,684,227469,332.5570175,32,1032,37152,36,1,984,9840,10,3012,0,18,6,6777,256,45,1,5,13426.6187,20472.21,72022.2132,11673.6849,18,19560.7039,73.28511
121,LUD,LUDint,961,256,246016,21,2048,52,520,4980,9.576923077,7,1140,397980,349.1052632,32,1720,61920,36,1,1640,16400,10,5020,0,160,150,18845,256,74,1,8,19546.2914,37349.4902,120733.2743,19364.0905,30.0313,37344.6907,77.76337
123,LUD,LUDint,2401,256,614656,21,2048,52,1196,11454,9.576923077,7,2622,1077643,411.0003814,32,3956,142416,36,1,3772,37720,10,11546,0,69,23,108289,256,185,1,19,35780.6491,106390.6597,306314.01,43858.5056,75.0313,117145.4932,90.82135
120,LUD,LUDint,3969,256,1016064,21,2048,52,2028,19422,9.576923077,7,4446,2116757,476.1036887,32,6708,241488,36,1,6396,63960,10,19578,0,117,39,303535,256,306,1,30,49851.8083,218786.6805,515963.397,72983.974,124.0313,235656.1009,96.52744
7,LUD,LUDPeri,10,32,320,46,3072,293,503,4979,9.89860835,86,110,25195,229.0454545,46,140,5040,36,3072,1018,10180,10,1771,15,48,31,9,32,1,0.25,1,4826.4043,24.6045,73.1004,1593.4245,0.3125,24.6511,63.539
2,LUD,LUDPeri,11,64,704,48,12288,293,503,4979,9.89860835,86,110,25195,229.0454545,46,140,5040,36,3072,1018,10180,10,1771,15,48,31,19,64,1,0.13,1,4826.4043,54.1299,160.8209,1593.4245,0.3438,49.3021,63.5458
25,LUD,LUDPeri,15,64,960,46,3072,293,503,4979,9.89860835,86,110,25195,229.0454545,46,140,5040,36,3072,1018,10180,10,1771,15,48,31,26,64,2,0.5,1,4826.4043,73.8135,219.3013,1593.4245,0.4688,73.9532,63.404
8,LUD,LUDPeri,31,32,992,46,3072,293,503,4979,9.89860835,86,110,27285,248.0454545,46,140,5040,36,3072,1018,10180,10,1771,15,48,31,27,32,3,0.25,1,4826.4043,82.6011,226.6113,1593.4245,0.9688,73.9532,64.388
1,LUD,LUDPeri,24,64,1536,48,12288,293,503,4979,9.89860835,86,110,27285,248.0454545,46,140,5040,36,3072,1018,10180,10,1771,15,48,31,42,64,2,0.13,1,4826.4043,127.8984,350.882,1593.4245,0.75,98.6043,64.4658
124,LUD,LUDPeri,31,64,1984,48,12288,293,503,4979,9.89860835,86,110,30471,277.0090909,46,140,5040,36,3072,1018,10180,10,1771,15,48,31,54,64,3,0.13,1,4826.4043,184.4924,453.2226,1593.4245,0.9688,123.2553,64.9525
9,LUD,LUDPeri,63,32,2016,46,3072,293,503,4979,9.89860835,86,110,30471,277.0090909,46,140,5040,36,3072,1018,10180,10,1771,15,48,31,54,32,5,0.25,1,4826.4043,187.4681,460.5326,1593.4245,1.9688,123.2553,66.2777
124,Matrix Multiplication,MatrixMul_100,100,1024,102400,7,29.8,73,1112,10092,9.075539568,8,52,16899,324.9807692,64,1536,55296,36,6,980,9800,10,3680,8,48,4,5750,1024,8,1,4,3897.34,1320.2344,50189.524,17314.5169,3.125,3564.5005,48.972
126,Matrix Multiplication,MatrixMul_1024,200,1024,204800,22,8192,73,54015,486954,9.015162455,8,2613,1241910,475.2812859,64,82368,2965248,36,6,11661,116610,10,150657,78,2574,39,470803,1024,16,1,7,35696.7501,110884.8214,166405.7852,560082.9276,6.25,39032.3166,95.572
127,Matrix Multiplication,MatrixMul_200,1024,1024,1048576,22,8192,73,3864,34944,9.043478261,8,184,62962,342.1847826,64,5632,202752,36,6,2040,20400,10,11720,16,176,8,187520,1024,79,1,31,5995.1872,6499.3032,528581.9243,61728.0466,32,83686.344,83.254
128,Matrix Multiplication,MatrixMul_256,256,1024,262144,22,8192,73,7290,65820,9.028806584,8,350,123134,351.8114286,64,10880,391680,36,6,2670,26700,10,21190,20,340,10,84760,1024,20,1,9,8550.8644,10945.2444,136934.5302,115076.8919,8,27935.3466,82.2078
125,Matrix Multiplication,MatrixMul_400,400,1024,409600,29,8,73,13395,120870,9.023516237,8,645,242888,376.5705426,64,20160,725760,36,6,4125,41250,10,38325,30,630,15,239531,1024,31,1,13,12875.0521,23354.6154,227617.711,200436.452,12.5,53372.0185,96.125
131,Merge Sort,mergeElementaryIntervals,32768,128,4194304,16,2072,73,29072,369404,12.70652174,20,19276,11066351,574.0999689,37,21172,762192,36,34,106334,1063340,10,175854,2370,1264,632,11254656,128,2521,1,121,78170.2489,1170655.312,2346392.259,209099.7218,1024,2689254.279,113.9646
130,Merge Sort,MergeMS_generateSample,4096,512,2097152,18,0,71,16669,179883,10.79146919,14,3476,1559900,448.7629459,3,4740,170640,36,13,27255,272550,10,52140,553,1896,316,1668480,512,316,1,61,43051.3858,163661.6393,1050740.606,52269.0994,128,440313.6534,89.7283
129,Merge Sort,mergeRanksAndIndices,64,256,16384,15,0,66,206,2160,10.48543689,11,98,32341,330.0102041,0,60,2160,36,13,328,3280,10,692,7,24,2,173,256,5,1,2,4635.1265,808.525,7948.9281,683.274,2,914.7263,59.2251
32,Merge Sort,mergeSortSharedKernel,64,256,16384,20,8192,73,253,2561,10.12252964,13,8,2640,330,10,30,1080,36,15,349,3490,10,640,6,4,4,160,256,5,0.75,2,3184.8213,66,7947.2794,341.7079,2,108.6755,113.4631
28,MonteCarloMultiGPU,MonteCarloMultiGpu,256,520,133120,34,0,294,4010,50950,12.70573566,75,55,18158,330.1454545,0,0,0,0,0,14535,145350,10,18600,255,45,10,37781,520,20,0.56,5,3945.6776,1475.3375,0,0,8,4824.5604,198
33,nbody,bodysystem,52,256,13312,38,0,2252,,,#DIV/0!,15,,,#DIV/0!,129,,0,#DIV/0!,2,,0,#DIV/0!,0,,,,0,256,4,0.75,1,3054.552,#DIV/0!,0,0,1.625,0,139.1495
61,NN,euclid,168,256,43008,7,0,19,38,1256,33.05263158,8,6,1890,315,0,0,0,0,2,126,1260,10,170,2,4,2,112,256,13,0.94,2,3152.2748,124.0313,0,0,5.25,214.1052,50.7959
10,NW,NW1,1,16,16,28,2180,171,171,1876,10.97076023,43,35,7715,220.4285714,92,3312,119232,36,64,681,6810,10,4199,21,19,16,1,16,1,0.25,1,3622.8416,0.3767,3.7358,36881.2559,0.0313,10.4493,49.63
11,NW,NW2,1,16,16,28,2180,173,173,1894,10.94797688,44,70,15431,220.4428571,92,184,6624,36,64,687,6870,10,1114,21,19,16,0,16,1,0.25,1,4186.902,0.7535,3.6561,2093.5782,0.0313,18.0831,49.712
136,Particle Filter,find_index_kernel,1,1024,1024,13,0,34,34,445,13.08823529,13,6,1493,248.8333333,0,0,0,0,8,118,1180,10,158,4,4,2,2,1024,1,1,1,3152.2748,4.6656,0,0,0.0313,6.1761,62.10718
139,Particle Filter,find_index_kernel,1,1024,1024,13,0,34,34,445,13.08823529,13,6,1493,248.8333333,0,0,0,0,8,118,1180,10,158,4,4,2,2,1024,1,1,1,3152.2748,4.6656,0,0,0.0313,6.1761,62.10718
133,Particle Filter,find_index_kernel,2,512,1024,13,0,34,34,445,13.08823529,13,6,1493,248.8333333,0,0,0,0,8,118,1180,10,158,4,4,2,2,512,1,1,1,3152.2748,4.6656,0,0,0.0625,6.1761,51.1377
138,Particle Filter,find_index_kernel,4,256,1024,13,0,34,34,445,13.08823529,13,6,1493,248.8333333,0,0,0,0,8,118,1180,10,158,4,4,2,2,256,1,1,1,3152.2748,4.6656,0,0,0.125,6.1761,62.01339
140,Particle Filter,find_index_kernel,8,128,1024,13,0,34,34,445,13.08823529,13,6,1493,248.8333333,0,0,0,0,8,118,1180,10,158,4,4,2,2,128,1,1,1,3152.2748,4.6656,0,0,0.25,6.1761,62.02837
34,Particle Filter,likelihood_kernel,2,512,1024,39,4096,564,59564,539668,9.060304882,52,8045,2002872,248.9586078,3,5,180,36,109,13041,130410,10,80655,54,4014,1011,1260,512,1,0.75,1,65702.6013,6258.975,233.7031,56.9612,0.0625,397.3118,68.7988
36,Particle Filter,likelihood_kernel,4,256,1024,38,4096,564,59564,539668,9.060304882,52,8045,2002872,248.9586078,3,5,180,36,109,13041,130410,10,80655,54,4014,1011,1260,256,1,0.75,1,65702.6013,6258.975,233.7031,56.9612,0.125,397.3118,68.68999
35,Particle Filter,likelihood_kernel,8,128,1024,38,4096,564,59564,539668,9.060304882,52,8045,2002872,248.9586078,3,5,180,36,109,13041,130410,10,80655,54,4014,1011,1260,128,1,0.75,1,65702.6013,6258.975,233.7031,56.9612,0.25,397.3118,68.99635
141,Particle Filter,normalize_weights,1,1024,1024,30,16,41,7041,64861,9.211901719,18,2018,502398,248.9583746,2,2,72,36,22,167,1670,10,9228,9,1006,1006,144,1024,1,1,1,29776.8508,1569.9938,233.6983,22.7849,0.0313,219.9026,62.51155
134,Particle Filter,normalize_weights,2,512,1024,28,16,41,7041,64861,9.211901719,18,2018,502398,248.9583746,2,2,72,36,22,167,1670,10,9228,9,1006,1006,144,512,1,1,1,29776.8508,1569.9938,233.6983,22.7849,0.0625,219.9026,62.6213
142,Particle Filter,normalize_weights,4,256,1024,30,16,41,7041,64861,9.211901719,18,2018,502398,248.9583746,2,2,72,36,22,167,1670,10,9228,9,1006,1006,144,256,1,1,1,29776.8508,1569.9938,233.6983,22.7849,0.125,219.9026,62.5662
137,Particle Filter,normalize_weights,8,128,1024,30,16,41,7041,64861,9.211901719,18,2018,502398,248.9583746,2,2,72,36,22,167,1670,10,9228,9,1006,1006,144,128,1,1,1,29776.8508,1569.9938,233.6983,22.7849,0.25,219.9026,62.584
135,Particle Filter,sum_kernel,1,128,128,18,0,22,7022,63263,9.009256622,4,2820,751855,266.6152482,0,2,72,36,6,81,810,10,9925,3,1001,1,19,128,1,1,1,37586.2363,293.6934,29.2123,22.7849,0.0313,81.1497,61.72364
144,Particle Filter,sum_kernel,1,1024,1024,18,0,22,7022,63263,9.009256622,4,3020,751855,248.9586093,0,2,72,36,6,81,810,10,10125,3,1001,1,158,1024,1,1,1,39334.2274,2349.5469,233.6983,22.7849,0.0313,249.129,61.87009
132,Particle Filter,sum_kernel,2,512,1024,18,0,22,7022,63263,9.009256622,4,3020,751855,248.9586093,0,2,72,36,6,81,810,10,10125,3,1001,1,158,512,1,1,1,39334.2274,2349.5469,233.6983,22.7849,0.0625,249.129,61.8484
143,Particle Filter,sum_kernel,4,256,1024,18,0,22,7022,63263,9.009256622,4,3020,751855,248.9586093,0,2,72,36,6,81,810,10,10125,3,1001,1,158,256,1,1,1,39334.2274,2349.5469,233.6983,22.7849,0.125,249.129,61.7283
354,Pi,gpu_monte_carlo,16,16,256,35,0,359,359,4322,12.03899721,79,79,17951,227.2278481,0,0,0,0,0,2505,25050,10,2943,90,65,14,11,16,2,0.25,1,4331.2664,14.0242,0,0,0.5,19.7278,67.22925
355,Pi,gpu_monte_carlo,32,32,1024,35,0,359,359,4322,12.03899721,79,79,17951,227.2278481,0,0,0,0,0,2505,25050,10,2943,90,65,14,46,32,3,0.25,1,4331.2664,56.0969,0,0,1,59.1834,66.7765
356,Pi,gpu_monte_carlo,64,64,4096,35,0,359,359,4322,12.03899721,79,79,21431,271.278481,0,0,0,0,0,2505,25050,10,2943,90,65,14,184,64,5,0.5,1,4331.2664,267.8875,0,0,2,197.2781,81.5014
357,Pi,gpu_monte_carlo,128,128,16384,35,0,359,359,4322,12.03899721,79,79,26071,330.0126582,0,0,0,0,0,2505,25050,10,2943,90,65,14,736,128,10,0.75,2,4331.2664,651.775,0,0,4,789.1124,119.20225
353,Pi,gpu_monte_carlo,256,256,65536,35,0,359,1077,12966,12.03899721,79,237,75556,318.8016878,0,0,0,0,0,7515,75150,10,8829,270,195,42,8829,256,20,0.75,3,6821.0164,5037.0667,0,0,8,5937.7652,123.8046
358,Pi,gpu_monte_carlo,512,512,262144,35,0,359,3590,432220,120.3955432,79,790,277933,351.8139241,0,0,0,0,0,25050,250500,10,29430,900,650,140,117720,512,40,0.75,9,14902.758,24705.1556,0,0,16,36178.9934,123.8046
