Sr No.,Benchmark,Kernel Name,,C/M,grid_size,block_size,Total Threads,reg_thread,shmem_block,comp_inst_kernel,comp_inst_sm,comp_lat_sm,avg_comp_lat,glob_inst_kernel,glob_inst_sm,glob_lat_sm,avg_glob_lat,shar_inst_kernel,shar_inst_sm,shar_lat_sm,avg_shar_lat,misc_inst_kernel,misc_inst_sm,misc_lat_sm,avg_misc_lat,total_inst,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,sm_active,waves,occupancy,wtotal,Global_Throughput,cache_penalty,sh_penalty,sh_throughput,n_warps,glb_penalty,Power,inst_issue_cycle
436,MonteCarloMultiGPU,MonteCarloMultiGpu,,,256,520,133120.0000,34,0,294,4010,50950,12.70573566,75,55,18158,330.1454545,0,0,0,0,0,14535,145350,10,18600,255,45,10,37781,520,20,0.56,5.0000,3945.6776,1475.3375,0.0000,0.0000,8.0000,4824.5604,198,
437,nbody,bodysystem,,C,52,256,13312.0000,38,0,2252,,,#DIV/0!,15,,,#DIV/0!,129,,0,#DIV/0!,2,,0,#DIV/0!,0,,,,0,256,4,0.75,1.0000,3054.5520,#DIV/0!,0.0000,0.0000,1.6250,0.0000,139.1495,
438,NN,euclid,,C/M,168,256,43008.0000,7,0,19,38,1256,33.05263158,8,6,1890,315,0,0,0,0,2,126,1260,10,170,2,4,2,112,256,13,0.9400,2.0000,3152.2748,124.0313,0.0000,0.0000,5.2500,214.1052,50.7959,
439,NW,NW1,,C/M,1,16,16.0000,28,2180,171,171,1876,10.97076023,43,35,7715,220.4285714,92,3312,119232,36,64,681,6810,10,4199,21,19,16,1,16,1,0.2500,1.0000,3622.8416,0.3767,3.7358,36881.2559,0.0313,10.4493,49.6300,
440,NW,NW2,,C/M,1,16,16.0000,28,2180,173,173,1894,10.94797688,44,70,15431,220.4428571,92,184,6624,36,64,687,6870,10,1114,21,19,16,0,16,1,0.2500,1.0000,4186.9020,0.7535,3.6561,2093.5782,0.0313,18.0831,49.7120,
441,Particle Filter,find_index_kernel,,C/M,1,1024,1024.0000,13,0,34,34,445,13.08823529,13,6,1493,248.8333333,0,0,0,0,8,118,1180,10,158,4,4,2,2,1024,1,1,1.0000,3152.2748,4.6656,0.0000,0.0000,0.0313,6.1761,62.10718,
442,Particle Filter,find_index_kernel,,C/M,1,1024,1024.0000,13,0,34,34,445,13.08823529,13,6,1493,248.8333333,0,0,0,0,8,118,1180,10,158,4,4,2,2,1024,1,1,1.0000,3152.2748,4.6656,0.0000,0.0000,0.0313,6.1761,62.10718,
443,Particle Filter,find_index_kernel,,C/M,2,512,1024.0000,13,0,34,34,445,13.08823529,13,6,1493,248.8333333,0,0,0,0,8,118,1180,10,158,4,4,2,2,512,1,1.0000,1.0000,3152.2748,4.6656,0.0000,0.0000,0.0625,6.1761,51.1377,
444,Particle Filter,find_index_kernel,,C/M,4,256,1024.0000,13,0,34,34,445,13.08823529,13,6,1493,248.8333333,0,0,0,0,8,118,1180,10,158,4,4,2,2,256,1,1,1.0000,3152.2748,4.6656,0.0000,0.0000,0.1250,6.1761,62.01339,
445,Particle Filter,find_index_kernel,,C/M,8,128,1024.0000,13,0,34,34,445,13.08823529,13,6,1493,248.8333333,0,0,0,0,8,118,1180,10,158,4,4,2,2,128,1,1,1.0000,3152.2748,4.6656,0.0000,0.0000,0.2500,6.1761,62.02837,
446,Particle Filter,likelihood_kernel,,C/M,2,512,1024.0000,39,4096,564,59564,539668,9.060304882,52,8045,2002872,248.9586078,3,5,180,36,109,13041,130410,10,80655,54,4014,1011,1260,512,1,0.7500,1.0000,65702.6013,6258.9750,233.7031,56.9612,0.0625,397.3118,68.7988,
447,Particle Filter,likelihood_kernel,,C/M,4,256,1024.0000,38,4096,564,59564,539668,9.060304882,52,8045,2002872,248.9586078,3,5,180,36,109,13041,130410,10,80655,54,4014,1011,1260,256,1,0.75,1.0000,65702.6013,6258.9750,233.7031,56.9612,0.1250,397.3118,68.68999,
448,Particle Filter,likelihood_kernel,,C/M,8,128,1024.0000,38,4096,564,59564,539668,9.060304882,52,8045,2002872,248.9586078,3,5,180,36,109,13041,130410,10,80655,54,4014,1011,1260,128,1,0.75,1.0000,65702.6013,6258.9750,233.7031,56.9612,0.2500,397.3118,68.99635,
449,Particle Filter,normalize_weights,,C/M,1,1024,1024.0000,30,16,41,7041,64861,9.211901719,18,2018,502398,248.9583746,2,2,72,36,22,167,1670,10,9228,9,1006,1006,144,1024,1,1,1.0000,29776.8508,1569.9938,233.6983,22.7849,0.0313,219.9026,62.51155,
450,Particle Filter,normalize_weights,,C/M,2,512,1024.0000,28,16,41,7041,64861,9.211901719,18,2018,502398,248.9583746,2,2,72,36,22,167,1670,10,9228,9,1006,1006,144,512,1,1.0000,1.0000,29776.8508,1569.9938,233.6983,22.7849,0.0625,219.9026,62.6213,
451,Particle Filter,normalize_weights,,C/M,4,256,1024.0000,30,16,41,7041,64861,9.211901719,18,2018,502398,248.9583746,2,2,72,36,22,167,1670,10,9228,9,1006,1006,144,256,1,1,1.0000,29776.8508,1569.9938,233.6983,22.7849,0.1250,219.9026,62.5662,
452,Particle Filter,normalize_weights,,C/M,8,128,1024.0000,30,16,41,7041,64861,9.211901719,18,2018,502398,248.9583746,2,2,72,36,22,167,1670,10,9228,9,1006,1006,144,128,1,1,1.0000,29776.8508,1569.9938,233.6983,22.7849,0.2500,219.9026,62.584,
453,Particle Filter,sum_kernel,,C/M,1,128,128.0000,18,0,22,7022,63263,9.009256622,4,2820,751855,266.6152482,0,2,72,36,6,81,810,10,9925,3,1001,1,19,128,1,1,1.0000,37586.2363,293.6934,29.2123,22.7849,0.0313,81.1497,61.72364,
454,Particle Filter,sum_kernel,,C/M,1,1024,1024.0000,18,0,22,7022,63263,9.009256622,4,3020,751855,248.9586093,0,2,72,36,6,81,810,10,10125,3,1001,1,158,1024,1,1,1.0000,39334.2274,2349.5469,233.6983,22.7849,0.0313,249.1290,61.87009,
455,Particle Filter,sum_kernel,,C/M,2,512,1024.0000,18,0,22,7022,63263,9.009256622,4,3020,751855,248.9586093,0,2,72,36,6,81,810,10,10125,3,1001,1,158,512,1,1.0000,1.0000,39334.2274,2349.5469,233.6983,22.7849,0.0625,249.1290,61.8484,
456,Particle Filter,sum_kernel,,C/M,4,256,1024.0000,18,0,22,7022,63263,9.009256622,4,3020,751855,248.9586093,0,2,72,36,6,81,810,10,10125,3,1001,1,158,256,1,1,1.0000,39334.2274,2349.5469,233.6983,22.7849,0.1250,249.1290,61.7283,
457,Pi,gpu_monte_carlo,,,16,16,256.0000,35,0,359,359,4322,12.03899721,79,79,17951,227.2278481,0,0,0,0,0,2505,25050,10,2943,90,65,14,11,16,2,0.25,1.0000,4331.2664,14.0242,0.0000,0.0000,0.5000,19.7278,67.22925,
458,Pi,gpu_monte_carlo,,,32,32,1024.0000,35,0,359,359,4322,12.03899721,79,79,17951,227.2278481,0,0,0,0,0,2505,25050,10,2943,90,65,14,46,32,3,0.25,1.0000,4331.2664,56.0969,0.0000,0.0000,1.0000,59.1834,66.7765,
459,Pi,gpu_monte_carlo,,,64,64,4096.0000,35,0,359,359,4322,12.03899721,79,79,21431,271.278481,0,0,0,0,0,2505,25050,10,2943,90,65,14,184,64,5,0.5,1.0000,4331.2664,267.8875,0.0000,0.0000,2.0000,197.2781,81.5014,
460,Pi,gpu_monte_carlo,,,128,128,16384.0000,35,0,359,359,4322,12.03899721,79,79,26071,330.0126582,0,0,0,0,0,2505,25050,10,2943,90,65,14,736,128,10,0.75,2.0000,4331.2664,651.7750,0.0000,0.0000,4.0000,789.1124,119.20225,
461,Pi,gpu_monte_carlo,,,256,256,65536.0000,35,0,359,1077,12966,12.03899721,79,237,75556,318.8016878,0,0,0,0,0,7515,75150,10,8829,270,195,42,8829,256,20,0.75,3.0000,6821.0164,5037.0667,0.0000,0.0000,8.0000,5937.7652,123.8046,Monte Carlo
462,Pi,gpu_monte_carlo,,,512,512,262144.0000,35,0,359,3590,432220,120.3955432,79,790,277933,351.8139241,0,0,0,0,0,25050,250500,10,29430,900,650,140,117720,512,40,0.75,9.0000,14902.7580,24705.1556,0.0000,0.0000,16.0000,36178.9934,123.8046,
463,Pi,gpu_monte_carlo,,,1024,1024,1048576.0000,35,0,359,14001,168558,12.03899721,79,3081,1464342,475.2814021,0,0,0,0,0,97695,976950,10,114777,3510,2535,546,1836432,1024,79,0.5,31.0000,39852.6852,151157.8839,0.0000,0.0000,32.0000,210801.4694,122.10033,
464,QRNG,inverseCNDKernel,,C,128,128,16384.0000,19,0,80,80,2159,26.9875,6,4,1320,330,0,0,0,0,22,299,2990,10,383,12,1,12,96,128,10,1.0000,2.0000,3119.7144,33.0000,0.0000,0.0000,4.0000,55.4717,57.8593,
465,QRNG,quasirandomGenerator,,C,128,128,16384.0000,40,0,57,57,545,9.561403509,1,1,330,330,0,0,0,0,4,273,2730,10,331,2,0,1,83,128,10,0.7500,2.0000,3070.8478,8.2500,0.0000,0.0000,4.0000,14.0886,63.8900,
466,RESNET,execute3DconvolutionCuda,,,128,784,100352.0000,25,0,68,129296,1166008,9.018128944,13,36876,1.20E+07,3.25E+02,0,0,0,0,0,996,9960,10,167168,36,36872,4,255976,784,10,0.78,4.0000,79389.1806,916587.8935,0.0000,0.0000,4.0000,121580.6697,91.4825,
467,RESNET,execute3DconvolutionCuda,,,512,784,401408.0000,25,0,68,484860,4372530,9.018128944,13,138285,5.19E+07,3.75E+02,0,0,0,0,0,3735,37350,10,626880,135,138270,15,3839640,784,40,0.78,13.0000,79418.3520,4889072.4927,0.0000,0.0000,16.0000,1817390.2556,83.55475,
468,RESNET,execute3DconvolutionCuda_split,,,32,16,512.0000,38,0,102,1894,17620,9.303062302,14,515,120756.8704,234.47936,0,0,0,0,0,370,3700,10,2779,14,514,1,22,16,3,0.25,1.0000,11002.9851,188.6826,0.0000,0.0000,1.0000,101.2496,60.26092,
469,RESNET,execute3DconvolutionCuda_split,,,64,16,1024.0000,38,0,102,1894,17620,9.303062302,14,515,128213.7408,248.95872,0,0,0,0,0,370,3700,10,2779,14,514,1,43,16,5,0.25,1.0000,11002.9851,400.6679,0.0000,0.0000,2.0000,151.8744,65.05986,
470,RESNET,execute3DconvolutionCuda_split,,,32,64,2048.0000,38,0,102,1894,17620,9.303062302,14,515,143127.4816,277.91744,0,0,0,0,0,370,3700,10,2779,14,514,1,87,64,3,0.5,1.0000,11002.9851,894.5468,0.0000,0.0000,1.0000,253.1240,66.71103,
471,RESNET,execute3DconvolutionCuda_split,,,128,16,2048.0000,38,0,102,1894,17620,9.303062302,14,515,143127.4816,277.91744,0,0,0,0,0,370,3700,10,2779,14,514,1,87,16,10,0.25,1.0000,11002.9851,894.5468,0.0000,0.0000,4.0000,253.1240,70.396,
472,RESNET,execute3DconvolutionCuda_split,,,64,64,4096.0000,38,0,102,1894,17620,9.303062302,14,515,139708.6232,271.27888,0,0,0,0,0,370,3700,10,2779,14,514,1,174,64,5,0.5,1.0000,11002.9851,1746.3578,0.0000,0.0000,2.0000,506.2481,73.47917,
473,RESNET,execute3DconvolutionCuda_split,,,32,256,8192.0000,38,0,102,1894,17620,9.303062302,14,515,149791.7464,290.85776,0,0,0,0,0,370,3700,10,2779,14,514,1,347,256,3,0.75,1.0000,11002.9851,3744.7937,0.0000,0.0000,1.0000,1012.4961,88.295,
474,RESNET,execute3DconvolutionCuda_split,,,128,64,8192.0000,38,0,102,1894,17620,9.303062302,14,515,149791.7464,290.85776,0,0,0,0,0,370,3700,10,2779,14,514,1,347,64,10,0.5,1.0000,11002.9851,3744.7937,0.0000,0.0000,4.0000,1012.4961,84.70221,
475,RESNET,execute3DconvolutionCuda_split,,,64,256,16384.0000,38,0,102,1894,17620,9.303062302,14,515,169957.9928,330.01552,0,0,0,0,0,370,3700,10,2779,14,514,1,695,256,5,0.75,2.0000,11002.9851,4248.9498,0.0000,0.0000,2.0000,2024.9923,94.00668,
476,RESNET,execute3DconvolutionCuda_split,,,32,1024,32768.0000,38,0,102,1894,17620,9.303062302,14,515,161350.3998,313.3017472,0,0,0,0,0,370,3700,10,2779,14,514,1,1390,1024,3,0.5,2.0000,11002.9851,8067.5200,0.0000,0.0000,1.0000,3999.3598,88.95659,
477,RESNET,execute3DconvolutionCuda_split,,,128,256,32768.0000,38,0,102,3788,35240,9.303062302,14,1030,322700.7996,313.3017472,0,0,0,0,0,740,7400,10,5558,28,1028,2,2779,256,10,0.75,2.0000,18124.0944,16135.0400,0.0000,0.0000,4.0000,4855.9553,90.39329,
478,RESNET,execute3DconvolutionCuda_split,,,64,1024,65536.0000,38,0,102,3788,35240,9.303062302,14,1030,328367.5992,318.8034944,0,0,0,0,0,740,7400,10,5558,28,1028,2,5558,1024,5,0.5,3.0000,18124.0944,21891.1733,0.0000,0.0000,2.0000,9711.9106,85.77936,
479,RESNET,execute3DconvolutionCuda_split,,,128,1024,131072.0000,38,0,102,9470,88100,9.303062302,14,2575,849252.9962,329.8069888,0,0,0,0,0,1850,18500,10,13895,70,2570,5,27790,1024,10,0.5,5.0000,35340.7280,67940.2397,0.0000,0.0000,4.0000,24903.2199,88.55394,
480,RESNET,execute3DconvolutionCuda_split,,,256,1024,262144.0000,38,0,102,18940,176200,9.303062302,14,5150,1811841.985,351.8139776,0,0,0,0,0,3700,37000,10,27790,140,5140,10,111160,1024,20,1.0000,9.0000,53976.4942,161052.6209,0.0000,0.0000,8.0000,65117.6311,90.71137,
481,RESNET,executeBnNormLayerCUDA_split,,,32,16,512.0000,34,0,41,233,3097,13.29184549,9,68,15944.59648,234.47936,0,0,0,0,0,142,1420,10,443,5,51,17,3,16,3,0.25,1.0000,4154.7833,24.9134,0.0000,0.0000,1.0000,35.4044,60.53705,
482,RESNET,executeBnNormLayerCUDA_split,,,64,16,1024.0000,34,0,41,233,3097,13.29184549,9,68,16929.19296,248.95872,0,0,0,0,0,142,1420,10,443,5,51,17,7,16,5,0.25,1.0000,4154.7833,52.9037,0.0000,0.0000,2.0000,53.1066,61.5961,
483,RESNET,executeBnNormLayerCUDA_split,,,32,64,2048.0000,34,0,41,233,3097,13.29184549,9,68,18898.38592,277.91744,0,0,0,0,0,142,1420,10,443,5,51,17,14,64,3,0.5,1.0000,4154.7833,118.1149,0.0000,0.0000,1.0000,88.5110,63.25408,
484,RESNET,executeBnNormLayerCUDA_split,,,128,16,2048.0000,34,0,41,233,3097,13.29184549,9,68,18898.38592,277.91744,0,0,0,0,0,142,1420,10,443,5,51,17,14,16,10,0.25,1.0000,4154.7833,118.1149,0.0000,0.0000,4.0000,88.5110,67.8739,
485,RESNET,executeBnNormLayerCUDA_split,,,64,64,4096.0000,34,0,41,233,3097,13.29184549,9,68,18446.96384,271.27888,0,0,0,0,0,142,1420,10,443,5,51,17,28,64,5,0.5,1.0000,4154.7833,230.5870,0.0000,0.0000,2.0000,177.0220,70.98065,
486,RESNET,executeBnNormLayerCUDA_split,,,32,256,8192.0000,34,0,41,233,3097,13.29184549,9,68,19778.32768,290.85776,0,0,0,0,0,142,1420,10,443,5,51,17,55,256,3,0.75,1.0000,4154.7833,494.4582,0.0000,0.0000,1.0000,354.0440,81.40558,
487,RESNET,executeBnNormLayerCUDA_split,,,128,64,8192.0000,34,0,41,233,3097,13.29184549,9,68,19778.32768,290.85776,0,0,0,0,0,142,1420,10,443,5,51,17,55,64,10,0.5,1.0000,4154.7833,494.4582,0.0000,0.0000,4.0000,354.0440,82.94452,
488,RESNET,executeBnNormLayerCUDA_split,,,64,256,16384.0000,34,0,41,233,3097,13.29184549,9,68,22441.05536,330.01552,0,0,0,0,0,142,1420,10,443,5,51,17,111,256,5,0.75,2.0000,4154.7833,561.0264,0.0000,0.0000,2.0000,708.0879,96.79431,
489,RESNET,executeBnNormLayerCUDA_split,,,32,1024,32768.0000,34,0,41,233,3097,13.29184549,9,68,21304.51881,313.3017472,0,0,0,0,0,142,1420,10,443,5,51,17,222,1024,3,0.5,2.0000,4154.7833,1065.2259,0.0000,0.0000,1.0000,1398.4737,95.43479,
490,RESNET,executeBnNormLayerCUDA_split,,,128,256,32768.0000,34,0,41,466,6194,13.29184549,9,136,42609.03762,313.3017472,0,0,0,0,0,284,2840,10,886,10,102,34,443,256,10,0.75,2.0000,5239.1628,2130.4519,0.0000,0.0000,4.0000,2218.0472,107.51658,
491,RESNET,executeBnNormLayerCUDA_split,,,64,1024,65536.0000,34,0,41,466,6194,13.29184549,9,136,43357.27524,318.8034944,0,0,0,0,0,284,2840,10,886,10,102,34,886,1024,5,0.5,3.0000,5239.1628,2890.4850,0.0000,0.0000,2.0000,4436.0944,105.0721,
492,RESNET,executeBnNormLayerCUDA_split,,,128,1024,131072.0000,34,0,41,1165,15485,13.29184549,9,340,112134.3762,329.8069888,0,0,0,0,0,710,7100,10,2215,25,255,85,4430,1024,10,0.5,5.0000,8399.4575,8970.7501,0.0000,0.0000,4.0000,13835.0726,105.54292,
493,RESNET,executeBnNormLayerCUDA_split,,,256,1024,262144.0000,34,0,41,2330,30970,13.29184549,9,680,239233.5048,351.8139776,0,0,0,0,0,1420,14200,10,4430,50,510,170,17720,1024,20,1.0000,9.0000,13370.2588,21265.2004,0.0000,0.0000,8.0000,34710.8411,109.57022,
494,RESNET,executeEltWiseLayerCUDA_split,,,32,16,512.0000,20,0,36,68,700,10.29411765,8,15,3517.1904,234.47936,0,0,0,0,0,127,1270,10,210,5,10,5,2,16,3,0.25,1.0000,3298.6245,5.4956,0.0000,0.0000,1.0000,9.8368,62.12613,
495,RESNET,executeEltWiseLayerCUDA_split,,,64,16,1024.0000,20,0,36,68,700,10.29411765,8,15,3734.3808,248.95872,0,0,0,0,0,127,1270,10,210,5,10,5,3,16,5,0.25,1.0000,3298.6245,11.6699,0.0000,0.0000,2.0000,14.7552,64.79788,
496,RESNET,executeEltWiseLayerCUDA_split,,,128,16,2048.0000,20,0,36,68,700,10.29411765,8,15,4168.7616,277.91744,0,0,0,0,0,127,1270,10,210,5,10,5,7,16,10,0.25,1.0000,3298.6245,26.0548,0.0000,0.0000,4.0000,24.5921,69.1169,
497,RESNET,executeEltWiseLayerCUDA_split,,,32,64,2048.0000,20,0,36,68,700,10.29411765,8,15,4168.7616,277.91744,0,0,0,0,0,127,1270,10,210,5,10,5,7,64,3,0.5,1.0000,3298.6245,26.0548,0.0000,0.0000,1.0000,24.5921,66.59394,
498,RESNET,executeEltWiseLayerCUDA_split,,,64,64,4096.0000,20,0,36,68,700,10.29411765,8,15,4069.1832,271.27888,0,0,0,0,0,127,1270,10,210,5,10,5,13,64,5,0.5,1.0000,3298.6245,50.8648,0.0000,0.0000,2.0000,49.1841,72.32394,
499,RESNET,executeEltWiseLayerCUDA_split,,,128,64,8192.0000,20,0,36,68,700,10.29411765,8,15,4362.8664,290.85776,0,0,0,0,0,127,1270,10,210,5,10,5,26,64,10,0.5,1.0000,3298.6245,109.0717,0.0000,0.0000,4.0000,98.3683,79.43783,
500,RESNET,executeEltWiseLayerCUDA_split,,,32,256,8192.0000,20,0,36,68,700,10.29411765,8,15,4362.8664,290.85776,0,0,0,0,0,127,1270,10,210,5,10,5,26,256,3,1,1.0000,3298.6245,109.0717,0.0000,0.0000,1.0000,98.3683,82.90916,
501,RESNET,executeEltWiseLayerCUDA_split,,,64,256,16384.0000,20,0,36,68,700,10.29411765,8,15,4950.2328,330.01552,0,0,0,0,0,127,1270,10,210,5,10,5,53,256,5,1,2.0000,3298.6245,123.7558,0.0000,0.0000,2.0000,196.7365,93.184,
502,RESNET,executeEltWiseLayerCUDA_split,,,128,256,32768.0000,20,0,36,136,1400,10.29411765,8,30,9399.052416,313.3017472,0,0,0,0,0,254,2540,10,420,10,20,10,210,256,10,1,2.0000,3541.9170,469.9526,0.0000,0.0000,4.0000,723.7301,103.2697,
503,RESNET,executeEltWiseLayerCUDA_split,,,32,1024,32768.0000,20,0,36,68,700,10.29411765,8,15,4699.526208,313.3017472,0,0,0,0,0,127,1270,10,210,5,10,5,105,1024,3,1,2.0000,3298.6245,234.9763,0.0000,0.0000,1.0000,388.5547,93.26475,
504,RESNET,executeEltWiseLayerCUDA_split,,,64,1024,65536.0000,20,0,36,136,1400,10.29411765,8,30,9564.104832,318.8034944,0,0,0,0,0,254,2540,10,420,10,20,10,420,1024,5,1,3.0000,3541.9170,637.6070,0.0000,0.0000,2.0000,1447.4602,98.31035,
505,RESNET,executeEltWiseLayerCUDA_split,,,128,1024,131072.0000,20,0,36,340,3500,10.29411765,8,75,24735.52416,329.8069888,0,0,0,0,0,635,6350,10,1050,25,50,25,2100,1024,10,1,5.0000,4267.1386,1978.8419,0.0000,0.0000,4.0000,6007.2855,105.73394,
506,RESNET,executeEltWiseLayerCUDA_split,,,256,1024,262144.0000,20,0,36,680,7000,10.29411765,8,150,52772.09664,351.8139776,0,0,0,0,0,1270,12700,10,2100,50,100,50,8400,1024,20,1.0000,9.0000,5460.4705,4690.8530,0.0000,0.0000,8.0000,18748.0986,108.47596,
507,RESNET,executeReLULayerCUDA_split,,,32,16,512.0000,12,0,31,31,325,10.48387097,5,2,468.95872,234.47936,0,0,0,0,0,116,1160,10,149,6,1,1,1,16,3,0.25,1.0000,3087.1402,0.7327,0.0000,0.0000,1.0000,1.4014,57.30965,
508,RESNET,executeReLULayerCUDA_split,,,64,16,1024.0000,12,0,31,31,325,10.48387097,5,2,497.91744,248.95872,0,0,0,0,0,116,1160,10,149,6,1,1,2,16,5,0.25,1.0000,3087.1402,1.5560,0.0000,0.0000,2.0000,2.1021,58.41819,
509,RESNET,executeReLULayerCUDA_split,,,32,64,2048.0000,12,0,31,31,325,10.48387097,5,2,555.83488,277.91744,0,0,0,0,0,116,1160,10,149,6,1,1,5,64,3,0.5,1.0000,3087.1402,3.4740,0.0000,0.0000,1.0000,3.5036,59.54194,
510,RESNET,executeReLULayerCUDA_split,,,128,16,2048.0000,12,0,31,31,325,10.48387097,5,2,555.83488,277.91744,0,0,0,0,0,116,1160,10,149,6,1,1,5,16,10,0.25,1.0000,3087.1402,3.4740,0.0000,0.0000,4.0000,3.5036,60.43384,
511,RESNET,executeReLULayerCUDA_split,,,64,64,4096.0000,12,0,31,31,325,10.48387097,5,2,542.55776,271.27888,0,0,0,0,0,116,1160,10,149,6,1,1,9,64,5,0.5,1.0000,3087.1402,6.7820,0.0000,0.0000,2.0000,7.0071,61.34498,
512,RESNET,executeReLULayerCUDA_split,,,32,256,8192.0000,12,0,31,31,325,10.48387097,5,2,581.71552,290.85776,0,0,0,0,0,116,1160,10,149,6,1,1,19,256,3,1,1.0000,3087.1402,14.5429,0.0000,0.0000,1.0000,14.0143,66.89602,
513,RESNET,executeReLULayerCUDA_split,,,128,64,8192.0000,12,0,31,31,325,10.48387097,5,2,581.71552,290.85776,0,0,0,0,0,116,1160,10,149,6,1,1,19,64,10,0.5,1.0000,3087.1402,14.5429,0.0000,0.0000,4.0000,14.0143,65.94198,
514,RESNET,executeReLULayerCUDA_split,,,64,256,16384.0000,12,0,31,31,325,10.48387097,5,2,660.03104,330.01552,0,0,0,0,0,116,1160,10,149,6,1,1,37,256,5,1,2.0000,3087.1402,16.5008,0.0000,0.0000,2.0000,28.0285,73.08804,
515,RESNET,executeReLULayerCUDA_split,,,32,1024,32768.0000,12,0,31,31,325,10.48387097,5,2,626.6034944,313.3017472,0,0,0,0,0,116,1160,10,149,6,1,1,75,1024,3,1,2.0000,3087.1402,31.3302,0.0000,0.0000,1.0000,55.3563,75.77579,
516,RESNET,executeReLULayerCUDA_split,,,128,256,32768.0000,12,0,31,62,650,10.48387097,5,4,1253.206989,313.3017472,0,0,0,0,0,232,2320,10,298,12,2,2,149,256,10,1,2.0000,3119.7144,62.6603,0.0000,0.0000,4.0000,109.5567,81.00628,
517,RESNET,executeReLULayerCUDA_split,,,64,1024,65536.0000,12,0,31,62,650,10.48387097,5,4,1275.213978,318.8034944,0,0,0,0,0,232,2320,10,298,12,2,2,298,1024,5,1.0000,3.0000,3119.7144,85.0143,0.0000,0.0000,2.0000,219.1134,80.26122,
518,RESNET,executeReLULayerCUDA_split,,,128,1024,131072.0000,12,0,31,155,1625,10.48387097,5,10,3298.069888,329.8069888,0,0,0,0,0,580,5800,10,745,30,5,5,1490,1024,10,1,5.0000,3217.3538,263.8456,0.0000,0.0000,4.0000,1062.3190,92.62583,
519,RESNET,executeScaleLayerCUDA_split,,,32,16,512.0000,21,0,35,131,1267,9.671755725,9,68,15944.59648,234.47936,0,0,0,0,0,124,1240,10,323,5,51,17,3,16,3,0.25,1.0000,4154.7833,24.9134,0.0000,0.0000,1.0000,35.4044,59.98708,
520,RESNET,executeScaleLayerCUDA_split,,,64,16,1024.0000,21,0,35,131,1267,9.671755725,9,68,16929.19296,248.95872,0,0,0,0,0,124,1240,10,323,5,51,17,5,16,5,0.25,1.0000,4154.7833,52.9037,0.0000,0.0000,2.0000,53.1066,63.12912,
521,RESNET,executeScaleLayerCUDA_split,,,32,64,2048.0000,21,0,35,131,1267,9.671755725,9,68,18898.38592,277.91744,0,0,0,0,0,124,1240,10,323,5,51,17,10,64,3,0.5,1.0000,4154.7833,118.1149,0.0000,0.0000,1.0000,88.5110,64.16332,
522,RESNET,executeScaleLayerCUDA_split,,,128,16,2048.0000,21,0,35,131,1267,9.671755725,9,68,18898.38592,277.91744,0,0,0,0,0,124,1240,10,323,5,51,17,10,16,10,0.25,1.0000,4154.7833,118.1149,0.0000,0.0000,4.0000,88.5110,66.72314,
523,RESNET,executeScaleLayerCUDA_split,,,64,64,4096.0000,21,0,35,131,1267,9.671755725,9,68,18446.96384,271.27888,0,0,0,0,0,124,1240,10,323,5,51,17,20,64,5,0.5,1.0000,4154.7833,230.5870,0.0000,0.0000,2.0000,177.0220,69.25339,
524,RESNET,executeScaleLayerCUDA_split,,,32,256,8192.0000,21,0,35,131,1267,9.671755725,9,68,19778.32768,290.85776,0,0,0,0,0,124,1240,10,323,5,51,17,40,256,3,1,1.0000,4154.7833,494.4582,0.0000,0.0000,1.0000,354.0440,78.4733,
525,RESNET,executeScaleLayerCUDA_split,,,128,64,8192.0000,21,0,35,131,1267,9.671755725,9,68,19778.32768,290.85776,0,0,0,0,0,124,1240,10,323,5,51,17,40,64,10,0.5,1.0000,4154.7833,494.4582,0.0000,0.0000,4.0000,354.0440,76.62598,
526,RESNET,executeScaleLayerCUDA_split,,,64,256,16384.0000,21,0,35,131,1267,9.671755725,9,68,22441.05536,330.01552,0,0,0,0,0,124,1240,10,323,5,51,17,81,256,5,1,2.0000,4154.7833,561.0264,0.0000,0.0000,2.0000,708.0879,88.57313,
527,RESNET,executeScaleLayerCUDA_split,,,32,1024,32768.0000,21,0,35,131,1267,9.671755725,9,68,21304.51881,313.3017472,0,0,0,0,0,124,1240,10,323,5,51,17,162,1024,3,1,2.0000,4154.7833,1065.2259,0.0000,0.0000,1.0000,1398.4737,91.75806,
528,RESNET,executeScaleLayerCUDA_split,,,128,256,32768.0000,21,0,35,262,2534,9.671755725,9,136,42609.03762,313.3017472,0,0,0,0,0,248,2480,10,646,10,102,34,323,256,10,1,2.0000,5239.1628,2130.4519,0.0000,0.0000,4.0000,2218.0472,93.80379,
529,RESNET,executeScaleLayerCUDA_split,,,64,1024,65536.0000,21,0,35,262,2534,9.671755725,9,136,43357.27524,318.8034944,0,0,0,0,0,248,2480,10,646,10,102,34,646,1024,5,1,3.0000,5239.1628,2890.4850,0.0000,0.0000,2.0000,4436.0944,95.27996,
530,RESNET,executeScaleLayerCUDA_split,,,128,1024,131072.0000,21,0,35,655,6335,9.671755725,9,340,112134.3762,329.8069888,0,0,0,0,0,620,6200,10,1615,25,255,85,3230,1024,10,1,5.0000,8399.4575,8970.7501,0.0000,0.0000,4.0000,13835.0726,101.73667,
